145,hsa-miR-6887-3p
2039,hsa-miR-4747-5p
1331,hsa-miR-4778-3p
1426,hsa-miR-4651
1485,hsa-miR-5787
2616,hsa-miR-3619-5p
67,hsa-miR-30e-3p
3387,hsa-miR-612
779,hsa-miR-1913
287,hsa-miR-328-5p
2831,hsa-miR-3613-3p
1364,hsa-miR-4778-3p
3528,hsa-miR-619-5p
45,hsa-miR-6875-3p
376,hsa-miR-3620-5p
253,hsa-miR-6886-3p
1358,hsa-miR-6888-3p
25,hsa-miR-6089
207,hsa-miR-6791-5p
1487,hsa-miR-1205
1006,hsa-miR-4684-5p
57,hsa-miR-665
189,hsa-miR-612
368,hsa-miR-6720-5p
1678,hsa-miR-6791-5p
296,hsa-miR-4726-5p
305,hsa-miR-6754-5p
841,hsa-miR-485-5p
1922,hsa-miR-6085
2477,hsa-miR-3613-3p
74,hsa-miR-6780a-5p
190,hsa-miR-2861
1079,hsa-miR-1207-5p
905,hsa-miR-637
1860,hsa-miR-3121-5p
3446,hsa-miR-181d-5p
1717,hsa-miR-6809-3p
729,hsa-miR-181a-5p
1530,hsa-miR-4763-3p
479,hsa-miR-6827-5p
819,hsa-miR-6891-5p
1345,hsa-miR-7851-3p
961,hsa-miR-3972
793,hsa-miR-4667-3p
824,hsa-miR-4673
399,hsa-miR-143-5p
1345,hsa-miR-6779-5p
1091,hsa-miR-6880-5p
1378,hsa-miR-106b-5p
304,hsa-miR-1207-5p
178,hsa-miR-6514-3p
1365,hsa-miR-5001-5p
1898,hsa-miR-6724-5p
933,hsa-miR-543
3008,hsa-miR-6891-5p
825,hsa-miR-3187-5p
344,hsa-miR-711
1169,hsa-miR-6722-3p
139,hsa-miR-6886-3p
2352,hsa-miR-4505
488,hsa-miR-6756-5p
1449,hsa-miR-181a-5p
346,hsa-miR-125a-3p
1667,hsa-miR-4685-5p
907,hsa-miR-1343-3p
2007,hsa-miR-766-3p
263,hsa-miR-6721-5p
1683,hsa-miR-3662
1186,hsa-miR-646
102,hsa-miR-4755-3p
406,hsa-miR-3692-3p
868,hsa-miR-4778-3p
1365,hsa-miR-762
47,hsa-miR-1281
1410,hsa-miR-661
194,hsa-miR-3925-3p
460,hsa-miR-4530
1070,hsa-miR-6837-5p
502,hsa-miR-4455
72,hsa-miR-29b-3p
471,hsa-miR-1207-5p
608,hsa-miR-661
1109,hsa-miR-6741-5p
410,hsa-miR-1205
1533,hsa-miR-1236-3p
591,hsa-miR-2861
474,hsa-miR-6886-3p
269,hsa-miR-328-5p
553,hsa-miR-6796-5p
3448,hsa-miR-3960
1282,hsa-miR-4775
450,hsa-miR-661
5,hsa-miR-6846-5p
788,hsa-miR-608
105,hsa-miR-4775
549,hsa-miR-141-5p
1713,hsa-miR-6738-3p
175,hsa-miR-6840-3p
3010,hsa-miR-6804-3p
812,hsa-miR-6816-5p
311,hsa-miR-5196-3p
928,hsa-miR-3619-5p
1425,hsa-miR-1207-5p
2439,hsa-miR-6884-5p
27,hsa-miR-3663-3p
1167,hsa-miR-5193
3155,hsa-miR-1915-5p
3123,hsa-miR-362-5p
559,hsa-miR-153-5p
371,hsa-miR-4498
147,hsa-miR-4716-3p
1200,hsa-miR-4673
3202,hsa-miR-4778-3p
18,hsa-miR-7851-3p
2381,hsa-miR-6764-5p
577,hsa-miR-762
651,hsa-miR-1301-3p
272,hsa-miR-4776-5p
777,hsa-miR-4763-3p
2589,hsa-miR-30b-3p
63,hsa-miR-30a-3p
713,hsa-miR-1273h-5p
2787,hsa-miR-619-5p
1084,hsa-miR-6887-5p
362,hsa-miR-4733-3p
264,hsa-miR-615-5p
2430,hsa-miR-548ab
2412,hsa-miR-4763-3p
63,hsa-miR-30d-3p
757,hsa-miR-4778-3p
1109,hsa-miR-3661
708,hsa-miR-4722-5p
347,hsa-miR-4778-3p
624,hsa-miR-29a-3p
1537,hsa-miR-145-5p
1060,hsa-miR-8089
1560,hsa-miR-6876-5p
304,hsa-miR-3620-5p
1550,hsa-miR-4778-3p
571,hsa-miR-1247-3p
472,hsa-miR-5787
2383,hsa-miR-4763-3p
426,hsa-miR-6784-5p
595,hsa-miR-6827-5p
901,hsa-miR-5787
242,hsa-miR-500b-3p
2870,hsa-miR-661
1781,hsa-miR-939-3p
2564,hsa-miR-4644
1920,hsa-miR-4524b-3p
200,hsa-miR-4530
181,hsa-miR-4691-5p
196,hsa-miR-6895-5p
813,hsa-miR-661
950,hsa-miR-6756-3p
480,hsa-miR-3619-5p
359,hsa-miR-6848-5p
479,hsa-miR-4763-3p
67,hsa-miR-4763-3p
872,hsa-miR-619-5p
719,hsa-miR-4632-5p
489,hsa-miR-4753-3p
1974,hsa-miR-4659b-3p
15,hsa-miR-466
32,hsa-miR-3144-5p
1753,hsa-miR-4739
327,hsa-miR-877-3p
12,hsa-miR-4306
129,hsa-miR-4530
346,hsa-miR-3918
27,hsa-miR-6794-5p
630,hsa-miR-4640-5p
611,hsa-miR-29b-3p
1005,hsa-miR-3142
1986,hsa-miR-4778-3p
184,hsa-miR-762
2564,hsa-miR-6504-5p
1439,hsa-miR-4691-5p
136,hsa-miR-4530
425,hsa-miR-466
1241,hsa-miR-3662
492,hsa-miR-6884-5p
126,hsa-miR-1286
43,hsa-miR-373-3p
3452,hsa-miR-1236-3p
717,hsa-miR-574-5p
946,hsa-miR-1909-3p
957,hsa-miR-6852-5p
461,hsa-miR-6785-5p
125,hsa-miR-4726-5p
558,hsa-miR-548j-3p
563,hsa-miR-6802-3p
842,hsa-miR-6882-3p
344,hsa-miR-3620-5p
1365,hsa-miR-185-3p
2998,hsa-miR-214-3p
757,hsa-miR-6752-5p
2164,hsa-miR-6756-5p
332,hsa-miR-4691-5p
1143,hsa-miR-6752-5p
1487,hsa-miR-612
479,hsa-miR-2861
2379,hsa-miR-6837-5p
232,hsa-miR-4695-5p
1219,hsa-miR-30b-3p
825,hsa-miR-3661
1391,hsa-miR-3187-5p
309,hsa-miR-6855-5p
990,hsa-miR-1304-3p
984,hsa-miR-4430
81,hsa-miR-1199-5p
26,hsa-miR-6735-5p
545,hsa-miR-3189-5p
1007,hsa-miR-7847-3p
1340,hsa-miR-335-3p
777,hsa-miR-2861
605,hsa-miR-6886-3p
606,hsa-miR-5001-3p
363,hsa-miR-4640-5p
2238,hsa-miR-3925-3p
403,hsa-miR-6756-5p
704,hsa-miR-5589-5p
386,hsa-miR-367-3p
56,hsa-miR-655-3p
255,hsa-miR-612
46,hsa-miR-615-5p
336,hsa-miR-5047
853,hsa-miR-6849-3p
2801,hsa-miR-548ah-3p
711,hsa-miR-4524a-3p
40,hsa-miR-6845-5p
253,hsa-miR-3187-5p
427,hsa-miR-1273h-5p
22,hsa-miR-3192-5p
318,hsa-miR-660-3p
282,hsa-miR-3065-3p
1693,hsa-miR-185-5p
362,hsa-miR-4640-5p
572,hsa-miR-7110-5p
198,hsa-miR-412-3p
422,hsa-miR-3135b
1391,hsa-miR-3929
1319,hsa-miR-4476
177,hsa-miR-1236-3p
1624,hsa-miR-653-3p
1546,hsa-miR-4775
176,hsa-miR-6514-3p
438,hsa-miR-6852-5p
1287,hsa-miR-1249-5p
1816,hsa-miR-4436b-3p
940,hsa-miR-4685-5p
799,hsa-miR-1184
2640,hsa-miR-6795-5p
2245,hsa-miR-637
1521,hsa-miR-6848-5p
295,hsa-miR-1538
657,hsa-miR-6873-3p
2961,hsa-miR-4778-3p
305,hsa-miR-4691-5p
1577,hsa-miR-1277-5p
55,hsa-miR-4775
3115,hsa-miR-5193
117,hsa-miR-744-5p
1613,hsa-miR-6756-5p
533,hsa-miR-942-5p
376,hsa-miR-6731-5p
28,hsa-miR-6794-5p
34,hsa-miR-1286
248,hsa-miR-1226-5p
505,hsa-miR-29c-3p
3455,hsa-miR-370-3p
2268,hsa-miR-329-5p
608,hsa-miR-5193
220,hsa-miR-497-3p
859,hsa-miR-6840-3p
147,hsa-miR-4433b-3p
940,hsa-miR-6756-5p
17,hsa-miR-6784-3p
247,hsa-miR-6737-5p
249,hsa-miR-1207-5p
1141,hsa-miR-661
688,hsa-miR-2861
253,hsa-miR-4691-5p
323,hsa-miR-6779-5p
8,hsa-miR-5700
163,hsa-miR-4728-5p
947,hsa-miR-3916
2879,hsa-miR-766-3p
1130,hsa-miR-6884-5p
166,hsa-miR-450a-1-3p
487,hsa-miR-4656
576,hsa-miR-4656
167,hsa-miR-4775
2471,hsa-miR-1184
1989,hsa-miR-6813-5p
3145,hsa-miR-6721-5p
1169,hsa-miR-6803-5p
2020,hsa-miR-2861
149,hsa-miR-6797-5p
319,hsa-miR-29b-3p
625,hsa-miR-637
2400,hsa-miR-4712-5p
3230,hsa-miR-153-5p
3356,hsa-miR-608
2515,hsa-miR-3613-3p
171,hsa-miR-3613-3p
600,hsa-miR-1236-3p
254,hsa-miR-6754-5p
2332,hsa-miR-3619-5p
1492,hsa-miR-3187-5p
363,hsa-miR-6753-5p
23,hsa-miR-4733-3p
1099,hsa-miR-5088-3p
1082,hsa-miR-4728-5p
595,hsa-miR-6860
54,hsa-miR-885-3p
1270,hsa-miR-6791-5p
371,hsa-miR-6756-5p
1199,hsa-miR-6744-3p
2352,hsa-miR-7974
7,hsa-miR-3194-3p
2724,hsa-miR-6864-5p
80,hsa-miR-6798-5p
2590,hsa-miR-3145-3p
23,hsa-miR-6132
1326,hsa-miR-6756-5p
72,hsa-miR-328-5p
1929,hsa-miR-6893-3p
29,hsa-miR-6786-5p
449,hsa-miR-637
1702,hsa-miR-4763-3p
702,hsa-miR-6884-5p
286,hsa-miR-1538
25,hsa-miR-593-5p
723,hsa-miR-3064-3p
345,hsa-miR-6721-5p
15,hsa-miR-8485
738,hsa-miR-1277-5p
341,hsa-miR-597-3p
676,hsa-miR-661
1500,hsa-miR-3929
977,hsa-miR-4307
306,hsa-miR-5001-5p
746,hsa-miR-6781-3p
99,hsa-miR-6883-5p
312,hsa-miR-212-5p
627,hsa-miR-6791-5p
404,hsa-miR-181d-5p
1612,hsa-miR-6756-5p
167,hsa-miR-373-3p
98,hsa-miR-3132
5,hsa-miR-30b-3p
2872,hsa-miR-942-5p
1571,hsa-miR-612
184,hsa-miR-939-3p
849,hsa-miR-30b-3p
1395,hsa-miR-877-3p
360,hsa-miR-6848-5p
619,hsa-miR-4726-5p
3145,hsa-miR-4685-5p
2366,hsa-miR-3960
1441,hsa-miR-6756-5p
2297,hsa-miR-3187-5p
418,hsa-miR-3135b
3491,hsa-miR-6836-5p
799,hsa-miR-3064-5p
2614,hsa-miR-335-3p
120,hsa-miR-6873-3p
1262,hsa-miR-3619-5p
17,hsa-miR-608
42,hsa-miR-181a-5p
615,hsa-miR-6134
457,hsa-miR-373-3p
2148,hsa-miR-7106-5p
96,hsa-miR-6803-5p
768,hsa-miR-877-3p
367,hsa-miR-6831-5p
1715,hsa-miR-6809-3p
286,hsa-miR-6879-5p
360,hsa-miR-5787
294,hsa-miR-6893-5p
224,hsa-miR-612
939,hsa-miR-588
1444,hsa-miR-574-5p
155,hsa-miR-4776-5p
51,hsa-miR-664a-3p
7,hsa-miR-506-3p
46,hsa-miR-29b-3p
1255,hsa-miR-665
1101,hsa-miR-4751
1974,hsa-miR-4778-3p
993,hsa-miR-619-5p
272,hsa-miR-4733-3p
2881,hsa-miR-3187-5p
27,hsa-miR-593-5p
319,hsa-miR-4733-3p
74,hsa-miR-619-5p
3250,hsa-miR-4747-5p
1535,hsa-miR-450a-2-3p
1552,hsa-miR-1277-5p
1214,hsa-miR-181b-5p
912,hsa-miR-149-5p
144,hsa-miR-4685-3p
2980,hsa-miR-4763-3p
1392,hsa-miR-4712-5p
45,hsa-miR-431-5p
1142,hsa-miR-6827-5p
92,hsa-miR-761
2984,hsa-miR-1184
2100,hsa-miR-4685-5p
1502,hsa-miR-608
435,hsa-miR-1304-3p
26,hsa-miR-1909-3p
1132,hsa-miR-7157-5p
1426,hsa-miR-6745
1325,hsa-miR-6756-5p
767,hsa-miR-3909
653,hsa-miR-615-5p
92,hsa-miR-665
4,hsa-miR-1249-5p
1579,hsa-miR-5189-5p
1075,hsa-miR-4685-5p
121,hsa-miR-6780b-3p
1420,hsa-miR-766-3p
592,hsa-miR-3620-5p
3047,hsa-miR-4763-3p
592,hsa-miR-5189-5p
360,hsa-miR-6756-5p
94,hsa-miR-4685-5p
2026,hsa-miR-3619-5p
858,hsa-miR-195-5p
529,hsa-miR-4726-5p
1870,hsa-miR-6747-3p
543,hsa-miR-3198
277,hsa-miR-1225-3p
2732,hsa-miR-1205
1608,hsa-miR-6851-5p
979,hsa-miR-762
1069,hsa-miR-6846-5p
212,hsa-miR-1277-5p
426,hsa-miR-4767
2128,hsa-miR-637
25,hsa-miR-1207-5p
57,hsa-miR-4640-5p
2310,hsa-miR-128-3p
3051,hsa-miR-6751-5p
387,hsa-miR-30b-3p
1886,hsa-miR-4640-5p
138,hsa-miR-1303
248,hsa-miR-6756-5p
11,hsa-miR-4640-5p
625,hsa-miR-6837-5p
947,hsa-miR-1913
1688,hsa-miR-3929
563,hsa-miR-5196-3p
507,hsa-miR-2114-3p
981,hsa-miR-548az-5p
226,hsa-miR-762
396,hsa-miR-5189-5p
465,hsa-miR-214-3p
736,hsa-miR-4433b-3p
122,hsa-miR-615-5p
43,hsa-miR-143-5p
957,hsa-miR-4690-5p
474,hsa-miR-6791-5p
103,hsa-miR-4755-3p
125,hsa-miR-6791-5p
1004,hsa-miR-30c-1-3p
274,hsa-miR-4640-5p
67,hsa-miR-6877-3p
708,hsa-miR-1827
3299,hsa-miR-8485
277,hsa-miR-4763-3p
1052,hsa-miR-4656
543,hsa-miR-1183
114,hsa-miR-297
2428,hsa-miR-4763-3p
181,hsa-miR-3677-5p
1007,hsa-miR-6769a-5p
321,hsa-miR-6803-5p
435,hsa-miR-5001-3p
2141,hsa-miR-6721-5p
142,hsa-miR-485-5p
482,hsa-miR-4640-5p
922,hsa-miR-4673
2632,hsa-miR-4787-5p
12,hsa-miR-2392
1132,hsa-miR-345-3p
7,hsa-miR-30e-5p
1394,hsa-miR-5193
517,hsa-miR-4778-3p
1902,hsa-miR-6085
2017,hsa-miR-3620-5p
156,hsa-miR-4530
2782,hsa-miR-6881-3p
2373,hsa-miR-6796-5p
531,hsa-miR-615-5p
227,hsa-miR-3135b
27,hsa-miR-615-5p
1548,hsa-miR-1285-3p
1918,hsa-miR-6879-5p
3442,hsa-miR-6836-5p
497,hsa-miR-3913-3p
374,hsa-miR-6772-5p
183,hsa-miR-3677-5p
1140,hsa-miR-6827-5p
1081,hsa-miR-4659a-3p
1589,hsa-miR-762
97,hsa-miR-6883-5p
350,hsa-miR-1226-5p
293,hsa-miR-4739
256,hsa-miR-6886-3p
3342,hsa-miR-619-5p
66,hsa-miR-3120-5p
1205,hsa-miR-6879-5p
410,hsa-miR-6894-5p
2375,hsa-miR-6829-3p
358,hsa-miR-5193
2748,hsa-miR-4686
517,hsa-miR-1236-3p
2065,hsa-miR-181b-2-3p
3190,hsa-miR-3692-3p
575,hsa-miR-3652
856,hsa-miR-6764-5p
95,hsa-miR-6831-5p
1539,hsa-miR-1285-3p
2591,hsa-miR-7156-3p
134,hsa-miR-1827
1296,hsa-miR-6775-5p
1036,hsa-miR-1304-3p
626,hsa-miR-6753-5p
402,hsa-miR-4498
547,hsa-miR-619-5p
2403,hsa-miR-4691-5p
570,hsa-miR-7703
2062,hsa-miR-6752-5p
247,hsa-miR-6744-3p
10,hsa-miR-6780b-5p
1754,hsa-miR-6756-5p
373,hsa-miR-6812-5p
727,hsa-miR-532-3p
494,hsa-miR-3652
197,hsa-miR-24-3p
1613,hsa-miR-637
1718,hsa-miR-877-3p
378,hsa-miR-1343-3p
727,hsa-miR-4650-5p
1361,hsa-miR-4733-3p
2238,hsa-miR-7703
79,hsa-miR-4530
791,hsa-miR-6803-5p
723,hsa-miR-20a-5p
832,hsa-miR-6780a-5p
66,hsa-miR-942-5p
28,hsa-miR-328-5p
29,hsa-miR-1286
3158,hsa-miR-335-3p
851,hsa-miR-665
160,hsa-miR-139-3p
2602,hsa-miR-4739
1079,hsa-miR-4763-3p
659,hsa-miR-6754-3p
455,hsa-miR-330-5p
797,hsa-miR-6751-5p
312,hsa-miR-20b-5p
288,hsa-miR-5193
3494,hsa-miR-6756-5p
1816,hsa-miR-6735-5p
92,hsa-miR-4726-5p
77,hsa-miR-6753-5p
2648,hsa-miR-3155a
1562,hsa-miR-6754-5p
312,hsa-miR-3159
1004,hsa-miR-3194-5p
120,hsa-miR-6833-3p
320,hsa-miR-637
258,hsa-miR-762
1057,hsa-miR-1827
1898,hsa-miR-939-5p
448,hsa-miR-6852-5p
618,hsa-miR-4530
2668,hsa-miR-8056
683,hsa-miR-1343-3p
225,hsa-miR-4640-5p
1691,hsa-miR-1249-5p
905,hsa-miR-4632-5p
146,hsa-miR-5698
1352,hsa-miR-3692-5p
1066,hsa-miR-6827-5p
477,hsa-miR-5189-5p
609,hsa-miR-7851-3p
1881,hsa-miR-1827
603,hsa-miR-6816-5p
1981,hsa-miR-6809-3p
128,hsa-miR-4733-3p
436,hsa-miR-3613-3p
232,hsa-miR-5684
1451,hsa-miR-4692
225,hsa-miR-6762-5p
2477,hsa-miR-1277-5p
256,hsa-miR-5189-5p
3132,hsa-miR-6894-5p
1210,hsa-miR-6726-5p
12,hsa-miR-6870-5p
324,hsa-miR-20a-5p
1840,hsa-miR-5001-5p
607,hsa-miR-4691-5p
175,hsa-miR-3929
2367,hsa-miR-486-3p
212,hsa-miR-1268a
512,hsa-miR-6884-5p
1618,hsa-miR-4268
545,hsa-miR-762
416,hsa-miR-181d-5p
383,hsa-miR-6849-3p
3216,hsa-miR-4698
26,hsa-miR-885-3p
3450,hsa-miR-6891-3p
235,hsa-miR-6810-5p
1924,hsa-miR-128-3p
247,hsa-miR-6879-5p
47,hsa-miR-1237-3p
8,hsa-miR-6809-3p
267,hsa-miR-23b-3p
506,hsa-miR-7976
208,hsa-miR-6832-3p
2228,hsa-miR-6089
781,hsa-miR-4763-3p
2081,hsa-miR-1273h-5p
611,hsa-miR-4733-3p
459,hsa-miR-6845-5p
946,hsa-miR-3677-3p
543,hsa-miR-4659b-3p
600,hsa-miR-3135b
2678,hsa-miR-103a-2-5p
803,hsa-miR-1184
821,hsa-miR-6891-5p
188,hsa-miR-5001-5p
2980,hsa-miR-6722-3p
673,hsa-miR-4691-5p
307,hsa-miR-3661
1035,hsa-miR-3613-3p
586,hsa-miR-1909-3p
597,hsa-miR-762
759,hsa-miR-7111-5p
283,hsa-miR-1538
225,hsa-miR-3620-5p
2106,hsa-miR-877-3p
334,hsa-miR-5047
515,hsa-miR-4775
34,hsa-miR-7113-5p
26,hsa-miR-4692
2022,hsa-miR-615-5p
671,hsa-miR-4651
1728,hsa-miR-329-5p
25,hsa-miR-6868-5p
623,hsa-miR-4778-3p
2941,hsa-miR-4691-5p
1213,hsa-miR-30b-3p
2054,hsa-miR-4778-3p
2267,hsa-miR-5100
825,hsa-miR-6827-5p
710,hsa-miR-637
189,hsa-miR-4745-5p
1144,hsa-miR-4763-3p
79,hsa-miR-6753-5p
2962,hsa-miR-4778-3p
2450,hsa-miR-671-5p
318,hsa-miR-93-5p
1575,hsa-miR-4763-3p
570,hsa-miR-4793-3p
86,hsa-miR-4644
963,hsa-miR-6791-3p
29,hsa-miR-3619-5p
1562,hsa-miR-6756-5p
545,hsa-miR-4659b-3p
341,hsa-miR-3187-5p
2123,hsa-miR-6838-5p
325,hsa-miR-6792-3p
401,hsa-miR-6754-5p
463,hsa-miR-29c-3p
2507,hsa-miR-4660
369,hsa-miR-214-3p
602,hsa-miR-671-3p
2798,hsa-miR-548am-3p
757,hsa-miR-6756-5p
254,hsa-miR-939-3p
1198,hsa-miR-4739
949,hsa-miR-1976
2987,hsa-miR-4659a-3p
663,hsa-miR-6809-3p
399,hsa-miR-4430
142,hsa-miR-3613-3p
1078,hsa-miR-1207-5p
217,hsa-miR-4728-3p
3484,hsa-miR-6836-5p
2694,hsa-miR-3613-3p
4,hsa-miR-6752-5p
4,hsa-miR-6134
750,hsa-miR-6756-5p
958,hsa-miR-6860
283,hsa-miR-6879-5p
1012,hsa-miR-4433b-3p
793,hsa-miR-939-5p
24,hsa-miR-6836-5p
81,hsa-miR-6832-3p
3162,hsa-miR-939-3p
880,hsa-miR-6860
1156,hsa-miR-4739
352,hsa-miR-1226-5p
70,hsa-miR-6867-5p
533,hsa-miR-8072
47,hsa-miR-4691-5p
651,hsa-miR-3064-5p
769,hsa-miR-20a-5p
2510,hsa-miR-3929
1981,hsa-miR-4677-5p
880,hsa-miR-3187-5p
140,hsa-miR-6860
185,hsa-miR-485-5p
3052,hsa-miR-6855-5p
20,hsa-miR-4518
2544,hsa-miR-4640-5p
166,hsa-miR-4487
71,hsa-miR-6895-5p
12,hsa-miR-8085
2199,hsa-miR-6881-3p
186,hsa-miR-1303
4,hsa-miR-4487
1276,hsa-miR-3613-3p
600,hsa-miR-6780a-5p
403,hsa-miR-3620-5p
3541,hsa-miR-1277-5p
1041,hsa-miR-6805-3p
2329,hsa-miR-6780a-3p
105,hsa-miR-5001-3p
26,hsa-miR-6721-5p
542,hsa-miR-619-5p
44,hsa-miR-143-5p
1235,hsa-miR-3619-5p
1436,hsa-miR-3613-3p
1321,hsa-miR-106a-5p
79,hsa-miR-6762-5p
322,hsa-miR-7110-5p
842,hsa-miR-661
2058,hsa-miR-6752-5p
1378,hsa-miR-20a-5p
371,hsa-miR-30c-2-3p
1136,hsa-miR-3187-5p
597,hsa-miR-6756-5p
484,hsa-miR-6756-5p
792,hsa-miR-1207-5p
788,hsa-miR-7110-5p
603,hsa-miR-6752-5p
118,hsa-miR-3064-3p
255,hsa-miR-5001-5p
1131,hsa-miR-6780b-5p
2450,hsa-miR-2467-3p
2937,hsa-miR-4677-5p
561,hsa-miR-6500-3p
370,hsa-miR-4640-5p
306,hsa-miR-6882-3p
1076,hsa-miR-661
2867,hsa-miR-3613-3p
122,hsa-miR-328-5p
357,hsa-miR-6786-5p
428,hsa-miR-4658
1164,hsa-miR-4685-5p
1815,hsa-miR-608
94,hsa-miR-4651
637,hsa-miR-1827
2922,hsa-miR-4659b-3p
2326,hsa-miR-212-5p
608,hsa-miR-1236-3p
2861,hsa-miR-4270
1294,hsa-miR-1285-3p
606,hsa-miR-6792-3p
2405,hsa-miR-5196-5p
176,hsa-miR-6840-3p
2809,hsa-miR-6736-3p
1269,hsa-miR-637
794,hsa-miR-1207-5p
264,hsa-miR-328-5p
1142,hsa-miR-1207-5p
371,hsa-miR-6825-5p
134,hsa-miR-3929
2158,hsa-miR-181a-5p
344,hsa-miR-939-5p
27,hsa-miR-4530
776,hsa-miR-1207-5p
3103,hsa-miR-3619-5p
307,hsa-miR-4691-5p
1064,hsa-miR-6840-3p
1827,hsa-miR-3619-5p
3094,hsa-miR-1538
26,hsa-miR-4688
333,hsa-miR-4685-5p
2271,hsa-miR-3619-5p
15,hsa-miR-4731-3p
637,hsa-miR-1285-3p
75,hsa-miR-214-3p
905,hsa-miR-608
487,hsa-miR-485-5p
964,hsa-miR-4731-5p
880,hsa-miR-1262
1156,hsa-miR-6758-5p
256,hsa-miR-6860
16,hsa-miR-5001-5p
779,hsa-miR-2861
2423,hsa-miR-141-5p
962,hsa-miR-6829-5p
9,hsa-miR-4716-3p
4,hsa-miR-3689d
402,hsa-miR-6754-5p
2175,hsa-miR-4726-5p
178,hsa-miR-17-5p
627,hsa-miR-3620-5p
82,hsa-miR-3202
143,hsa-miR-6758-5p
2655,hsa-miR-4778-3p
639,hsa-miR-4640-5p
367,hsa-miR-6165
584,hsa-miR-1205
1025,hsa-miR-3137
587,hsa-miR-7112-5p
253,hsa-miR-3661
384,hsa-miR-5047
934,hsa-miR-4775
386,hsa-miR-1285-3p
375,hsa-miR-6788-5p
934,hsa-miR-619-5p
250,hsa-miR-4763-3p
350,hsa-miR-762
333,hsa-miR-6829-3p
544,hsa-miR-3189-5p
742,hsa-miR-185-3p
177,hsa-miR-6817-3p
939,hsa-miR-4733-3p
2495,hsa-miR-5193
602,hsa-miR-6775-3p
383,hsa-miR-1285-3p
187,hsa-miR-6886-3p
879,hsa-miR-593-5p
827,hsa-miR-6881-3p
832,hsa-miR-4775
609,hsa-miR-3192-5p
3,hsa-miR-7110-5p
278,hsa-miR-661
13,hsa-miR-190a-3p
493,hsa-miR-3652
319,hsa-miR-6762-5p
186,hsa-miR-6780a-5p
1518,hsa-miR-3187-5p
175,hsa-miR-1273h-5p
2680,hsa-miR-4685-5p
394,hsa-miR-6797-5p
887,hsa-miR-3665
8,hsa-miR-34b-5p
2051,hsa-miR-608
1763,hsa-miR-4659b-3p
226,hsa-miR-4505
1976,hsa-miR-6809-3p
3279,hsa-miR-4778-3p
7,hsa-miR-6870-3p
814,hsa-miR-6827-5p
476,hsa-miR-346
580,hsa-miR-4685-5p
218,hsa-miR-3130-3p
283,hsa-miR-4733-3p
480,hsa-miR-766-3p
3178,hsa-miR-646
257,hsa-miR-4691-5p
190,hsa-miR-4726-5p
95,hsa-miR-7847-3p
307,hsa-miR-5001-5p
1348,hsa-miR-1291
910,hsa-miR-4691-5p
2837,hsa-miR-4778-3p
1600,hsa-miR-4659b-3p
506,hsa-miR-486-3p
1895,hsa-miR-6848-5p
3388,hsa-miR-612
2404,hsa-miR-4712-5p
931,hsa-miR-4691-5p
269,hsa-miR-615-5p
25,hsa-miR-6727-5p
323,hsa-miR-6787-5p
460,hsa-miR-6798-5p
725,hsa-miR-23a-3p
8,hsa-miR-3182
409,hsa-miR-181a-5p
2628,hsa-miR-4753-3p
792,hsa-miR-5193
1668,hsa-miR-6756-5p
2086,hsa-miR-3929
2153,hsa-miR-6754-5p
827,hsa-miR-6134
1414,hsa-miR-6756-5p
1143,hsa-miR-6756-5p
1349,hsa-miR-4731-5p
1222,hsa-miR-5001-5p
1090,hsa-miR-6891-5p
2325,hsa-miR-212-5p
1556,hsa-miR-3960
372,hsa-miR-6769b-5p
506,hsa-miR-663b
777,hsa-miR-1908-5p
1025,hsa-miR-4642
417,hsa-miR-6732-3p
43,hsa-miR-3664-5p
1227,hsa-miR-3619-5p
303,hsa-miR-5001-5p
16,hsa-miR-34b-5p
124,hsa-miR-4733-3p
573,hsa-miR-3173-5p
2000,hsa-miR-762
2410,hsa-miR-4763-3p
310,hsa-miR-3148
563,hsa-miR-6870-3p
687,hsa-miR-6870-5p
428,hsa-miR-4273
2351,hsa-miR-3620-5p
503,hsa-miR-943
5,hsa-miR-6780a-5p
25,hsa-miR-6775-5p
683,hsa-miR-6791-5p
89,hsa-miR-4656
28,hsa-miR-1286
3103,hsa-miR-4640-5p
268,hsa-miR-6132
1991,hsa-miR-6756-5p
319,hsa-miR-4640-5p
26,hsa-miR-6775-5p
3485,hsa-miR-4685-5p
174,hsa-miR-3135a
2697,hsa-miR-3918
348,hsa-miR-4656
189,hsa-miR-4691-5p
2823,hsa-miR-3064-5p
702,hsa-miR-30b-3p
479,hsa-miR-6860
2897,hsa-miR-5787
2315,hsa-miR-4691-5p
3431,hsa-miR-181d-5p
714,hsa-miR-4763-3p
248,hsa-miR-6829-3p
1682,hsa-miR-1205
1064,hsa-miR-6722-3p
2168,hsa-miR-3929
1096,hsa-miR-6840-3p
64,hsa-miR-6877-3p
77,hsa-miR-1286
427,hsa-miR-3192-5p
1356,hsa-miR-2861
1075,hsa-miR-4640-5p
2659,hsa-miR-6756-5p
403,hsa-miR-1207-5p
1210,hsa-miR-138-5p
1998,hsa-miR-4493
134,hsa-miR-504-3p
405,hsa-miR-5189-5p
2693,hsa-miR-3613-3p
2325,hsa-miR-612
2968,hsa-miR-485-5p
1311,hsa-miR-6882-3p
2516,hsa-miR-6829-3p
794,hsa-miR-6756-5p
2436,hsa-miR-939-3p
